--SELECT--,--SELECT--
--SELECT--,Amalner
Amalgaon,Amalner
Amalner,Amalner
Ambare,Amalner
Ambasan,Amalner
Amode,Amalner
Anchalwadi,Amalner
Anora,Amalner
Anturli,Amalner
Ardi,Amalner
Atale,Amalner
Bahadarwadi,Amalner
Bamhane,Amalner
Bharvas,Amalner
Bhilali,Amalner
Bhortek,Amalner
Bilkhede,Amalner
Bodarde,Amalner
Bohare,Amalner
Borgaon,Amalner
Chakave,Amalner
Chaubari,Amalner
Chimanpuri,Amalner
Chopdai,Amalner
Dahiwad,Amalner
Dahiwad Kh.,Amalner
Dangar Bk.,Amalner
Dapori Bk.,Amalner
Dapori Kh,Amalner
Daregaon,Amalner
Deogaon,Amalner
Devali,Amalner
Dhanore,Amalner
Dhar,Amalner
Dhavade,Amalner
Dheku Bk.,Amalner
Dheku Charam,Amalner
Dheku Kh.,Amalner
Dheku Seem.,Amalner
Dhupi,Amalner
Dodhawad,Amalner
Eklahare,Amalner
Ekrukhi,Amalner
Ektas,Amalner
Fapore Bk.,Amalner
Fapore Kh.,Amalner
Gadkhamb,Amalner
Galwade Bk.,Amalner
Galwade Kh.,Amalner
Gandhali,Amalner
Gangapuri,Amalner
Ghurkhede,Amalner
Govardhan,Amalner
Hedave,Amalner
Hingone Bk.,Amalner
Hingone Kh Pr. A,Amalner
Hingone Kh.Pr.Jalod,Amalner
Hingone Seem,Amalner
Indrapimpri,Amalner
Jaitpir,Amalner
Jalod,Amalner
Janave,Amalner
Javakhede,Amalner
Junone,Amalner
Kachare,Amalner
Kalali,Amalner
Kalamsare,Amalner
Kalmbe,Amalner
Kamatwadi,Amalner
Kandari Kh.,Amalner
Kanhere,Amalner
Karan Khede,Amalner
Kavpimpri,Amalner
Khadke,Amalner
Khaparkhede Pr.Dangri,Amalner
Khaparkhede Pr.Jalod,Amalner
Kharde,Amalner
Khaushi Bk.,Amalner
Khedi Bk. Pr. Dangri,Amalner
Khedi Kh.Pr. Amalner,Amalner
Khedi Kh.Pr.Jalod,Amalner
Khedi Seem Pr. J.,Amalner
Khokarpat,Amalner
Kondhaval,Amalner
Kurhe Bk.,Amalner
Kurhe Kh.,Amalner
Kurhe Seem,Amalner
Ladgaon,Amalner
Lon Bk.,Amalner
Lon Charam,Amalner
Lon Kh.,Amalner
Lon Seem,Amalner
Londhave,Amalner
Lone,Amalner
Lonpancham,Amalner
Malpur,Amalner
Mandal,Amalner
Mangrul,Amalner
Manjardi,Amalner
Marwad,Amalner
Mathagavhan,Amalner
Mehargaon,Amalner
Mhasale,Amalner
Mudi Pra.Da,Amalner
Mudi.Pr.Amalner,Amalner
Mungase,Amalner
Nagaon Bk.,Amalner
Nagaon Kh.,Amalner
Nalkhede,Amalner
Nandgaon,Amalner
Nandri,Amalner
Nimb,Amalner
Nimbhora,Amalner
Nimzari,Amalner
Nisardi,Amalner
Padalse,Amalner
Padase,Amalner
Palasdal,Amalner
Patonda,Amalner
Pilode,Amalner
Pimpale Bk.,Amalner
Pimpale Kh.,Amalner
Pimpli Pr.Jalod,Amalner
Pingalwade,Amalner
Pragane Dangari,Amalner
Radhavan,Amalner
Rajore,Amalner
Rameshwar Bk.,Amalner
Rameshwar Kh.,Amalner
Ranaiche,Amalner
Ranaiche Kh.,Amalner
Ranjane,Amalner
Rundhati,Amalner
Sabgavhan,Amalner
Sadawan Bk.,Amalner
Sadawan Kh.,Amalner
Sarbete Bk.,Amalner
Sarbete Kh.,Amalner
Satri,Amalner
Savkheda,Amalner
Shahapur,Amalner
Shirsale Bk.,Amalner
Shirsale Kh.,Amalner
Shirud,Amalner
Sonkhedi,Amalner
Sundarpatti,Amalner
Takarkhede,Amalner
Talwade,Amalner
Tandali,Amalner
Taskhede,Amalner
Vaghode,Amalner
Vasare,Amalner
Vyavhardal,Amalner
Wavade,Amalner
Zadi,Amalner
--SELECT--,Amalner urban
Amalner (M Cl) - Ward No.31,Amalner urban
Amalner (M Cl) - Ward No.32,Amalner urban
Amalner (M Cl) - Ward No.33,Amalner urban
--SELECT--,Bhadgaon
Achalgaon,Bhadgaon
Adalase,Bhadgaon
Amadade,Bhadgaon
Anjan Vihire,Bhadgaon
Anturli Bk.,Bhadgaon
Balad Kh.,Bhadgaon
Bambrud Pr. Bahal,Bhadgaon
Bambrud Pr. Utran,Bhadgaon
Batsar,Bhadgaon
Bhadgaon,Bhadgaon
Bhatkhande Bk.,Bhadgaon
Bhattagaon,Bhadgaon
Bhortek Bk,Bhadgaon
Bodarde,Bhadgaon
Bornar,Bhadgaon
